_id,name,cuisines,address,priceRange,timeOpen,average_score,classification,latitude,longitude,image
67b8aaed1b0ceed0e5fff093,Bún Mắm Miền Tây - Cách Mạng Tháng 8,Món Việt,"262/4A Cách Mạng Tháng 8, P. 10, Quận 3, TP. HCM",45.000đ - 60.000đ,11:00 - 22:00,8.115384615384615,Positive,,,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwf17qgwd0bd0f@resize_ss576x330
67b8aaed1b0ceed0e5ffefdf,Quán Chú Cuội - Các Món Nướng,Món Việt,"Đường GS7, KP Tây B, X. Đông Hòa, Thị Xã Dĩ An, Bình Dương",39.000đ - 159.000đ,16:30 - 00:00,8.115384615384615,Positive,,,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwe12n5q3jdla3@resize_ss576x330
67b8aaed1b0ceed0e5fff075,Gà Tần Đại Bình,Món Việt,"1 Bạch Đằng, P. 2, Quận Tân Bình, TP. HCM",20.000đ - 250.000đ,06:30 - 22:30,8.115384615384615,Positive,10.8143773,106.6702289,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw9k1ayfdxi390@resize_ss576x330
67b8aaed1b0ceed0e5ffefac,BonPas Bakery & Cafe - Điện Biên Phủ,Món Việt,"143 Điện Biên Phủ, P. Chính Gián, Quận Thanh Khê, Đà Nẵng",10.000đ - 200.000đ,06:00 - 22:00,8.103653846153847,Positive,16.0653561,108.1986507,https://down-vn.img.susercontent.com/vn-11134513-7ras8-m2gjs7woclo225@resize_ss576x330
67b8aaed1b0ceed0e5ffef2c,"Dũng - Phở Bò, Phở Xào, Cơm Rang",Món Việt,"593 Minh Khai, Quận Hai Bà Trưng, Hà Nội",25.000đ - 40.000đ,06:00 - 22:00,8.1,Positive,20.9962306,105.857312,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwgo86x0hjob7a@resize_ss576x330
67b8aaed1b0ceed0e5ffee00,Bún Dọc Mùng - Nguyễn Chế Nghĩa,Món Việt,"15 Nguyễn Chế Nghĩa, P. Hàng Bài, Quận Hoàn Kiếm, Hà Nội",30.000đ - 50.000đ,06:30 - 13:30,8.1,Positive,21.020060495470272,105.85293112895191,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwbpd51cd04bd0@resize_ss576x330
67b8aaed1b0ceed0e5ffef6e,"Highlands Coffee - Trà, Cà Phê & Bánh - 543 Kim Mã",Món Việt,"543 - 545 Kim Mã, P. Ngọc Khánh, Quận Ba Đình, Hà Nội",19.000đ - 59.000đ,07:00 - 23:00,8.1,Positive,21.029774479694694,105.80935632041644,https://down-vn.img.susercontent.com/vn-11134513-7ras8-m0feyor0ypvzc1@resize_ss576x330
67b8aaed1b0ceed0e5fff002,Cake House - Mậu Thân,Món Việt,"76 Nguyễn Văn Trỗi, P. Xuân Khánh, Quận Ninh Kiều, Cần Thơ",10.000đ - 30.000đ,11:00 - 18:00,8.094615384615384,Positive,10.036898,105.77015185256934,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwgjmrpx73dn4d@resize_ss576x330
67b8aaed1b0ceed0e5fff13a,Trà Sữa Green Tea,Món Việt,"1 Trường Chinh, P. Xuân Phú, Tp. Huế, Huế",15.000đ - 30.000đ,08:00 - 22:00,8.078313609467457,Positive,16.460910091834982,107.60382180471967,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw8bn9xm3tndf5@resize_ss800x450
67b8aaed1b0ceed0e5fff0e1,"Al Fresco's - Pizza, Mỳ Ý, Sườn, Steak Bò Bít Tết - Nguyễn Thị Nghĩa","Món Âu, Mexico","16 Nguyễn Thị Nghĩa, P. Bến Thành, Quận 1, TP. HCM",80.000đ - 695.000đ,10:00 - 22:00,8.076153846153847,Positive,10.770780851449523,106.69370735920396,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lyonbi2w58b145@resize_ss576x330
67b8aaed1b0ceed0e5fff15a,Bánh Canh Cua - Lê Lai,Món Việt,"116 Lê Lai, P. 3, Tp. Vũng Tàu, Vũng Tàu",40.000đ - 45.000đ,15:00 - 21:00,8.070454545454545,Positive,,,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwac4puafd957f@resize_ss576x330
67b8aaed1b0ceed0e5ffee20,Tanka Quán - Chân Gà Nướng & Cánh Gà Nướng - Đê La Thành,Món Việt,"683 Đê La Thành, P. Thành Công, Quận Ba Đình, Hà Nội",10.000đ - 50.000đ,18:00 - 23:59,8.06,Positive,21.02410581224079,105.81417092000167,https://down-vn.img.susercontent.com/vn-11134513-7ras8-m1422l3vf4oq4a@resize_ss576x330
67b8aaed1b0ceed0e5fff085,Ăn Vặt Q7 - Bánh Tráng Trộn - Huỳnh Tấn Phát,Món Miền Nam,"308/66 Huỳnh Tấn Phát, P. Tân Thuận Tây, Quận 7, TP. HCM",Đang cập nhật,08:00 - 21:00,8.057692307692308,Positive,10.75373963977308,106.72834094337205,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsvf3sr07b9ga8@resize_ss576x330
67b8aaed1b0ceed0e5fff08e,Yum Yum - Chè Khoai Dẻo - Shop Online,Món Việt,"106 Chung Cư Trần Văn Kiểu, P. 14 (Gần Lẩu Cá Cô Thư, Ngay Lối Vào Thang Bộ Chung Cư), Quận 10, TP. HCM",25.000đ - 35.000đ,10:00 - 21:00,8.057307692307692,Positive,,,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwhbxytkbwt588@resize_ss576x330
67b8aaed1b0ceed0e5fff0ae,Starbucks Coffee - New World,"Mỹ, Món Âu","Góc Phạm Hồng Thái & Nguyễn Thị Nghĩa, 76 Đ. Nguyễn Thị Nghĩa, Quận 1, TP. HCM",50.000đ - 220.000đ,07:00 - 23:59,8.056923076923077,Positive,,,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw8bn8cgfgt539@resize_ss800x450
67b8aaed1b0ceed0e5ffef9c,Gà Song Phụng - Gà Không Lối Thoát & Gà Bó Xôi,Món Việt,"46 Đường Số 20, P. Bình Hưng Hòa, Quận Bình Tân, TP. HCM",20.000đ - 40.000đ,10:00 - 21:00,8.055384615384614,Positive,10.820165221693898,106.60904106873444,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwbgj1vvqgux49@resize_ss576x330
67b8aaed1b0ceed0e5ffefa6,"Thịt Xiên Nướng, Sữa Đậu & Đồ Ăn Vặt - Láng Hạ",Món Việt,"101k1 Ngõ 12 Láng Hạ, P. Thành Công, Quận Ba Đình, Hà Nội",5.000đ - 15.000đ,15:30 - 19:00,8.048076923076923,Positive,21.020538594993397,105.81702934747086,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwckh8am48gr4d@resize_ss576x330
67b8aaed1b0ceed0e5ffeff2,Gỏi Cuốn Cô Ba Bình Dương,Món Việt,"335 Huỳnh Văn Lũy, P. Phú Lợi, Thành Phố Thủ Dầu Một, Bình Dương",20.000đ - 25.000đ,10:30 - 20:00,8.048076923076923,Positive,11.007415744425506,106.67632543488128,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw8fmhqn7h7f1d@resize_ss576x330
67b8aaed1b0ceed0e5ffef25,Phố Ngon 37 - Indochina Plaza,Món Việt,"Tầng 5, IPH, 239 Xuân Thủy, P. Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",45.000đ - 66.000đ,09:00 - 22:00,8.04,Positive,,,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw8bly7txl957a@resize_ss800x450
67b8aaed1b0ceed0e5ffefcf,Hủ Tiếu Nam Vang Chị Tư,Món Việt,"152 Hoàng Hoa Thám, Tp. Vũng Tàu, Vũng Tàu",20.000đ - 44.000đ,09:00 - 22:00,8.034615384615385,Positive,10.338998704176655,107.0847514140628,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwdlptvf9ck928@resize_ss576x330
67b8aaed1b0ceed0e5ffef9b,Domino’s Pizza - Hòa Bình,Món Việt,"48 Hòa Bình, P. 5, Quận 11, TP. HCM",49.000đ - 199.000đ,10:00 - 22:00,8.031153846153845,Positive,10.768434395126066,106.6390477096057,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw8blrh1sv6jb7@resize_ss800x450
67b8aaed1b0ceed0e5fff13c,LAM Cafe,Món Việt,"38 Trần Cao Vân, P. Phú Hội, Tp. Huế, Huế",12.000đ - 35.000đ,07:00 - 22:00,8.021909814323607,Positive,16.4677329,107.5938163,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lzx2lb0jpggx5b@resize_ss576x330
67b8aaed1b0ceed0e5fff0e2,Yoshinoya Vietnam,Món Nhật,"Tầng 2, Lầu 2, 13 Lý Tự Trọng, P. Bến Nghé, Quận 1, TP. HCM",36.000đ - 200.000đ,10:00 - 21:00,8.007884615384615,Positive,,,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw9nh8pi43x569@resize_ss576x330
67b8aaed1b0ceed0e5fff0ef,Gỏi Cuốn Cô Loan,Món Việt,"57/3 Đội Cung, P. 11, Quận 11, TP. HCM",5.000đ - 7.000đ,12:00 - 19:00,8.0,Positive,10.765208962450991,106.64768302007873,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwgoxzzewsm158@resize_ss576x330
67b8aaed1b0ceed0e5ffeee9,"Mai - Phở Bò, Bún Cá & Bún Riêu",Món Việt,"139 Đại La, Quận Hai Bà Trưng, Hà Nội",25.000đ - 50.000đ,05:30 - 21:00,8.0,Positive,,,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw9pe92ujdnf71@resize_ss576x330
67b8aaed1b0ceed0e5ffeee1,"Highlands Coffee - Trà, Cà Phê & Bánh - VH Smart City",empty,"01SH05A, S2.05-Z29M.1 Vinhome Smart City, P. Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",19.000đ - 65.000đ,07:00 - 22:00,8.0,Positive,,,https://down-vn.img.susercontent.com/vn-11134513-7ras8-m0ff4jeepcktfc@resize_ss576x330
67b8aaed1b0ceed0e5ffee49,Nét Huế - Vinhomes Ocean Park,Món Việt,"L4 - 02 Vinhomes Ocean Park, Xã Đa Tốn, Huyện Gia Lâm, Hà Nội",35.000đ - 500.000đ,10:00 - 21:15,8.0,Positive,,,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwgluugao0d7b0@resize_ss576x330
67b8aaed1b0ceed0e5ffef5a,Tiệm Bà Bắc - Xôi Sườn Cay,Món Việt,"87 Nguyễn Phong Sắc, P. Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",10.000đ - 30.000đ,08:00 - 22:00,8.0,Positive,21.03820986558001,105.7902901872582,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwbe7fo8tdjv47@resize_ss576x330
67b8aaed1b0ceed0e5ffee13,Tacos Fresh And More - Trúc Bạch,Quốc tế,"45 Trúc Bạch, P. Trúc Bạch, Quận Ba Đình, Hà Nội",30.000đ - 80.000đ,06:00 - 23:00,8.0,Positive,21.048212749337978,105.84092818754755,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwbxco1ivobd04@resize_ss576x330
67b8aaed1b0ceed0e5ffee98,Nộm 76 - Nộm & Các Món Ăn Vặt,Món Việt,"85 Phố 8/3, P. Quỳnh Mai, Quận Hai Bà Trưng, Hà Nội",5.000đ - 15.000đ,14:00 - 20:00,8.0,Positive,20.99968679099317,105.85875680702479,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw9k7yvmbumz7b@resize_ss576x330
67b8aaed1b0ceed0e5fff0fc,Mì Trộn Măm Mỳ,Món Việt,"55 Đường Số 4, P. 4, Quận 3, TP. HCM",6.000đ - 58.000đ,10:30 - 20:30,7.994615384615384,Positive,,,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwf4252jgt7d63@resize_ss576x330
67b8aaed1b0ceed0e5ffefae,Dừa Bến Tre 190 - Dừa - Bạch Đằng,Món Miền Trung,"190 Đà Nẵng, P. Phước Ninh, Quận Hải Châu, Đà Nẵng",12.000đ - 45.000đ,09:00 - 22:00,7.987692307692307,Positive,16.0649896,108.2191791,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwbojz9ajopn57@resize_ss576x330
67b8aaed1b0ceed0e5fff0f0,Sinh Tố Phúc Long,Món Việt,"9/1 Phạm Văn Hai, P. 1, Quận Tân Bình, TP. HCM",10.000đ - 35.000đ,10:00 - 23:59,7.981538461538461,Positive,10.796011337826828,106.66420478455595,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lstx9zjbpy8pe4@resize_ss576x330
67b8aaed1b0ceed0e5fff16d,KATINAT - Nguyễn Sơn,empty,"35 Nguyễn Sơn, P. Tây Thạnh, Quận Tân Phú, TP. HCM",30.000đ - 100.000đ,empty,7.980769230769231,Positive,,,https://down-vn.img.susercontent.com/vn-11134513-7ras8-m30h2ds6gve8cc@resize_ss576x330
67b8aaed1b0ceed0e5ffefe7,Chè Bưởi Cần Thơ,Món Việt,"5 - 6 Trần Phú, P. Phú Cường, Thành Phố Thủ Dầu Một, Bình Dương",10.000đ - 30.000đ,15:00 - 22:00,7.980769230769231,Positive,10.973511870570725,106.66511565376636,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwgkj49f1521cd@resize_ss576x330
67b8aaed1b0ceed0e5fff163,Bún Cá Châu Đốc Hường Thịnh - Nam Kỳ Khởi Nghĩa,empty,"144/7 Nam Kỳ Khởi Nghĩa, P. Thắng Tam, Tp. Vũng Tàu, Vũng Tàu",45.000đ - 300.000đ,07:00 - 20:00,7.980769230769231,Positive,10.347111354727556,107.08457558217162,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsv6si5xi5cpfe@resize_ss576x330
67b8aaed1b0ceed0e5fff01d,Bánh Xèo 352 Since 1994 - Võ Thị Sáu,Món Việt,"46 Võ Thị Sáu, P. Thống Nhất, Thành Phố Biên Hòa, Đồng Nai",25.000đ - 50.000đ,10:00 - 22:00,7.980769230769231,Positive,10.951852406740208,106.84223816421303,https://down-vn.img.susercontent.com/vn-11134513-7r98o-ltnhh6o6msy596@resize_ss576x330
67b8aaed1b0ceed0e5fff132,Tiệm Bánh Mì Quang Trung,Món Việt,"132 Trường Chinh, P. An Đông, Tp. Huế, Huế",2.000đ - 12.000đ,06:00 - 22:00,7.980769230769231,Positive,16.460910091834982,107.60382180471967,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwhlk6m8yfa365@resize_ss576x330
67b8aaed1b0ceed0e5ffeff1,Bánh Cuốn Nóng & Bún Chả Hà Nội,Món Việt,"B10/8 Khu Dân Cư Thuận Giao, P. Thuận Giao, Thị Xã Thuận An, Bình Dương",10.000đ - 20.000đ,09:00 - 21:00,7.980769230769231,Positive,,,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwbcyx0u27yx47@resize_ss576x330
67b8aaed1b0ceed0e5ffefd1,Bằng Lăng Quán - Gà Nướng & Cá Trê Nướng,Món Miền Nam,"Thôn 4 - Xã Long Sơn, Huyện Long Thành, Vũng Tàu",70.000đ - 180.000đ,10:00 - 00:00,7.980355029585799,Positive,10.4402718,107.1365582,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwarrxpn6ml52d@resize_ss576x330
67b8aaed1b0ceed0e5ffee8a,Nhất Cháo - Nguyễn Khánh Toàn,empty,"165 Nguyễn Khánh Toàn, P. Quan Hoa, Quận Cầu Giấy, Hà Nội",30.000đ - 300.000đ,00:01 - 03:00 | 06:30 - 23:59,7.98,Positive,21.03593688114043,105.80327850773612,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw9qnk6dp9ln67@resize_ss576x330
67b8aaed1b0ceed0e5fff012,Bus Cafe - 189 Đồng Khởi,Mỹ,"189 Đồng Khởi, P. Tam Hiệp, Thành Phố Biên Hòa, Đồng Nai",20.000đ - 50.000đ,09:00 - 22:00,7.98,Positive,10.957450192300437,106.85918554739116,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwbn58qnfnbtd7@resize_ss576x330
67b8aaed1b0ceed0e5fff153,Trà Sữa Sơn Quang - Nguyễn Văn Cừ,Món Việt,"02 Nguyễn Văn Cừ, P. 9, Tp. Vũng Tàu, Vũng Tàu",5.000đ - 68.000đ,07:00 - 22:00,7.977692307692306,Positive,10.367596526088175,107.09011934744795,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwanwi9ihza104@resize_ss576x330
67b8aaed1b0ceed0e5ffeebe,Bếp Nhà Bun - Chân Gà Sả Ớt Online - Khâm Thiên,Món Việt,"5 Ngõ 261 Khâm Thiên, P. Thổ Quan, Quận Đống Đa, Hà Nội",90.000đ - 100.000đ,09:00 - 23:00,7.96,Positive,,,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwdiimvprgt584@resize_ss576x330
67b8aaed1b0ceed0e5fff0c5,Lion City - Lê Anh Xuân,Singapore,"42 Lê Anh Xuân, P. Bến Thành, Quận 1, TP. HCM",100.000đ - 275.000đ,00:01 - 03:00 | 08:00 - 23:59,7.957692307692307,Positive,10.771197350000001,106.69549484999999,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwg9nqcfx13t7f@resize_ss576x330
67b8aaed1b0ceed0e5fff022,Sushi 81,Món Nhật,"49 Phan Trung, P. Tân Mai, Thành Phố Biên Hòa, Đồng Nai",25.000đ - 500.000đ,10:00 - 23:00,7.93826923076923,Positive,10.957772299999998,106.84248310000001,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwgg04bi3cuz37@resize_ss576x330
67b8aaed1b0ceed0e5fff03d,Hoàng Ty Group - Đặc Sản Trảng Bàng - Mạc Đĩnh Chi,Miền Đông,"38 Mạc Đĩnh Chi, P. Đa Kao, Quận 1, TP. HCM",8.000đ - 374.000đ,10:00 - 22:00,7.932400530503979,Positive,10.785046787547294,106.69917574786005,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwa7kiqamdwbca@resize_ss576x330
67b8aaed1b0ceed0e5fff006,Cheezy Kitchen - Pizza & Burger - Đuờng Số 2,empty,"142 Đuờng Số 2 (Kế Hớt Tóc Nam Lâm Duy), KDC Thới Nhựt, P. An Khánh, Quận Ninh Kiều, Cần Thơ",10.000đ - 199.000đ,07:00 - 23:00,7.931153846153847,Positive,,,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw90rqffris98e@resize_ss576x330
67b8aaed1b0ceed0e5fff004,Quán Chay Oanh - Đề Thám,Món Việt,"102 Đề Thám, P. Tân An, Quận Ninh Kiều, Cần Thơ",15.000đ - 30.000đ,06:00 - 22:00,7.92989010989011,Positive,,,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwbetesl3ufv4e@resize_ss576x330
67b8aaed1b0ceed0e5ffeec1,Mì Vằn Thắn - Trương Định,Món Việt,"146 Trương Định, P. Trương Định, Quận Hai Bà Trưng, Hà Nội",30.000đ - 35.000đ,15:00 - 22:00,7.92,Positive,20.9932903,105.8495198,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwagn8xy1ql5ea@resize_ss576x330
67b8aaed1b0ceed0e5ffeea0,Bún Chả Que Tre - Giảng Võ,Hà Nội,"116D5 Giảng Võ, P. Giảng Võ, Quận Ba Đình, Hà Nội",30.000đ - 50.000đ,10:00 - 14:00,7.92,Positive,21.0267617,105.8212835,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw8bmhgnvxej6c@resize_ss800x450
67b8aaed1b0ceed0e5fff080,Rita Võ Cafe - Trần Não,Món Việt,"1 Trần Não, Tp. Thủ Đức, TP. HCM",29.000đ - 77.000đ,07:00 - 21:30,7.913461538461538,Positive,10.775744116884386,106.72747290529982,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwdk2auz6j8bb3@resize_ss576x330
67b8aaed1b0ceed0e5ffef61,Starbucks Coffee - Press Club,Mỹ,"59A Lý Thái Tổ (12 Lý Đạo Thành), Quận Hoàn Kiếm, Hà Nội",60.000đ - 150.000đ,06:30 - 22:00,7.9,Positive,,,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw8bn8eoc7obf1@resize_ss800x450
67b8aaec1b0ceed0e5ffedb5,Phở Bò Tứ Hải - Ngõ Văn Chương,Món Việt,"308 Ngõ Văn Chương, Quận Đống Đa, Hà Nội",30.000đ - 50.000đ,06:00 - 21:00,7.9,Positive,21.0200224,105.837586,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw9ssj5smhnd6a@resize_ss576x330
67b8aaed1b0ceed0e5ffef01,Quán Bún Ốc Cây Sung,Món Việt,"18 Ngõ 9 Hoàng Ngọc Phách (Ngõ 36 Láng Hạ), P. Láng Hạ, Quận Đống Đa, Hà Nội",20.000đ - 50.000đ,07:00 - 19:00,7.9,Positive,,,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwe7x6i02lspee@resize_ss576x330
67b8aaed1b0ceed0e5fff0ee,Lotteria - Tân Thuận,Món Hàn,"336 Huỳnh Tấn Phát, Quận 7, TP. HCM",30.000đ - 150.000đ,08:00 - 22:00,7.895384615384616,Positive,10.75373963977308,106.72834094337205,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwffln7227rv69@resize_ss576x330
67b8aaed1b0ceed0e5fff131,Hoàng Lộc - Nhậu Bình Dân - Lê Minh,Món Việt,"38 Lê Minh, P. An Đông, Tp. Huế, Huế",25.000đ - 170.000đ,10:30 - 22:00,7.894615384615385,Positive,16.460155159181934,107.60487554717682,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw9vsimps6ordb@resize_ss576x330
67b8aaec1b0ceed0e5ffedd9,Daebak - Thịt Nướng Hàn Quốc,Món Hàn,"14 Lý Nam Đế, Quận Hoàn Kiếm, Hà Nội",50.000đ - 185.000đ,10:00 - 22:30,7.88,Positive,21.0372165,105.845363,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwhv3ajted3t0c@resize_ss576x330
67b8aaed1b0ceed0e5ffef46,Hưng Phát - Tiệm Mì & Hủ Tiếu,Món Việt,"7 Điện Biên Phủ, Quận Ba Đình, Hà Nội",35.000đ - 70.000đ,06:00 - 14:00 | 17:00 - 20:30,7.88,Positive,21.0293114,105.8423394,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwe6jlfuojbv39@resize_ss576x330
67b8aaed1b0ceed0e5ffeeec,Bún Riêu Hải Béo - Hàng Chĩnh,Món Việt,"15 Hàng Chĩnh, Quận Hoàn Kiếm, Hà Nội",20.000đ - 40.000đ,07:00 - 20:30,7.88,Positive,21.035581399999998,105.8538039,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwczgr6f2va362@resize_ss576x330
67b8aaed1b0ceed0e5fff14f,Topokki One BBQ,Món Việt,"5/175 Nhật Lệ, P. Thuận Thành, Tp. Huế, Huế",15.000đ - 110.000đ,16:00 - 22:00,7.8625,Positive,16.477586894642474,107.58081586444746,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwfj17lucna1ce@resize_ss576x330
67b8aaed1b0ceed0e5ffee02,Chang Hi - Chè Thốt Nốt Dừa Dầm Ngon Nhất Hà Nội Online - Xã Đàn,Món Việt,"113 Xã Đàn, P. Phương Liên, Quận Đống Đa, Hà Nội",35.000đ - 70.000đ,08:00 - 13:30 | 14:00 - 18:00,7.86,Positive,21.011443320307862,105.8362702111232,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwfjsvf3ho0p94@resize_ss576x330
67b8aaed1b0ceed0e5fff058,Chè Vỉa Hè Võ Văn Tần - Chè Cô Điệp,Món Việt,"Vỉa Hè 241 Võ Văn Tần, Quận 3, TP. HCM",5.000đ - 20.000đ,17:30 - 21:00,7.852307692307692,Positive,,,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwbuv6xwkj4rc5@resize_ss576x330
67b8aaed1b0ceed0e5fff0fb,Tiệm Ăn Dì Út - Nem Nướng Ninh Hòa & Bánh Hỏi Thịt Nướng - Nguyễn Gia Trí,empty,"62 Nguyễn Gia Trí, P. 25, Quận Bình Thạnh, TP. HCM",20.000đ - 100.000đ,10:00 - 21:00,7.846153846153847,Positive,10.808241505773166,106.71654915482831,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsvavfxakwpl9c@resize_ss576x330
67b8aaed1b0ceed0e5fff056,Mì Xào & Cơm Chiên - Cây Điệp,Món Việt,"157 Đường Cây Điệp, P. Đa Kao, Quận 1, TP. HCM",10.000đ - 20.000đ,09:45 - 20:00,7.84,Positive,,,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw8bmyqghsk9d9@resize_ss800x450
67b8aaed1b0ceed0e5ffef1b,Miến Lươn Phúc - Lò Đúc,Món Việt,"30 Lò Đúc, P. Phạm Đình Hổ, Quận Hai Bà Trưng, Hà Nội",30.000đ - 35.000đ,09:00 - 21:00,7.84,Positive,21.015812046636015,105.85643355834097,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwbg6r3jnt9550@resize_ss576x330
67b8aaed1b0ceed0e5fff138,Bánh Mì Gia Truyền Đông Ba,Món Huế,"45 Ngô Quyền, P. Vĩnh Ninh, Tp. Huế, Huế",10.000đ - 20.000đ,07:00 - 11:00 | 15:00 - 19:30,7.836923076923076,Positive,16.46060641283291,107.58723527755554,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsu4u3znd8rd31@resize_ss576x330
67b8aaed1b0ceed0e5fff160,Loan - Cháo Gỏi Gà,Món Việt,"60 Đồ Chiểu, P. 3, Tp. Vũng Tàu, Vũng Tàu",40.000đ - 66.000đ,00:01 - 01:00 | 11:00 - 23:59,7.834807692307692,Positive,10.350113141775998,107.07965166334144,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwgx2bualiaj50@resize_ss576x330
67b8aaed1b0ceed0e5ffefb8,Tràng An - Phở Gà & Cháo Lòng,Món Bắc,"182 Phan Xích Long, P. 7, Quận Phú Nhuận, TP. HCM",30.000đ - 35.000đ,06:30 - 18:00,7.824615384615384,Positive,10.7973252,106.6912979,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw8oidn34bmh3e@resize_ss576x330
67b8aaed1b0ceed0e5fff0c2,Korea Quán - Ẩm Thực Hàn Quốc,Món Hàn,"26/10B Trần Văn Mười, Xã Xuân Thới Đông, Huyện Hóc Môn, TP. HCM",20.000đ - 100.000đ,09:00 - 23:59,7.822115384615384,Positive,10.86913070178799,106.58943387079273,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwehb20e7hll1a@resize_ss576x330
67b8aaed1b0ceed0e5ffef42,Khang - Ẩm Thực Nhật Bản,Món Nhật,"322 Bà Triệu, P. Lê Đại Hành, Quận Hai Bà Trưng, Hà Nội",150.000đ - 385.000đ,11:00 - 14:00 | 17:30 - 22:00,7.82,Positive,21.009645698866798,105.84902294047207,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwf9qfjv2od5d2@resize_ss576x330
67b8aaed1b0ceed0e5ffefa4,Bánh Tráng Bé My - Quang Trung,Món Việt,"33 Quang Trung, P. Trần Hưng Đạo, Quận Hoàn Kiếm, Hà Nội",20.000đ - 25.000đ,15:00 - 21:00,7.813461538461538,Positive,21.0228752435514,105.84890225726292,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw8tlukzl5nd75@resize_ss576x330
