restaurantId,Avg_Rate,Avg_Sentiment_Score,Avg_Combined_Score,Positive_Count,Negative_Count,Neutral_Count,Total_Reviews,Positive_Rate,Negative_Rate,Neutral_Rate,Final_Score,Final_Score_Normalized,Category
67812ec1514dba6089ed92ed,6.4363636363636365,9.181818181818182,7.8090909090909095,9,0,2,11,0.8181818181818182,0.0,0.18181818181818182,9.627272727272727,8.357342657342656,Positive
67812ec1514dba6089ed934a,7.015384615384615,8.961538461538462,7.988461538461538,11,1,1,13,0.8461538461538461,0.07692307692307693,0.07692307692307693,9.603846153846153,8.341124260355029,Positive
67812ec1514dba6089ed93b4,7.800000000000001,8.5,8.149999999999999,7,1,1,9,0.7777777777777778,0.1111111111111111,0.1111111111111111,9.594444444444443,8.334615384615384,Positive
67812ec1514dba6089ed932d,6.845454545454545,8.977272727272727,7.911363636363637,18,1,3,22,0.8181818181818182,0.045454545454545456,0.13636363636363635,9.593181818181819,8.33374125874126,Positive
67812ec1514dba6089ed92de,7.306666666666667,8.8,8.053333333333333,25,3,2,30,0.8333333333333334,0.1,0.06666666666666667,9.586666666666666,8.329230769230769,Positive
67812ec1514dba6089ed9429,5.1,10.0,7.550000000000001,2,0,0,2,1.0,0.0,0.0,9.55,8.303846153846154,Positive
67812ec1514dba6089ed92b3,6.95,8.875,7.9125000000000005,23,2,3,28,0.8214285714285714,0.07142857142857142,0.10714285714285714,9.519642857142859,8.282829670329672,Positive
67812ec1514dba6089ed941f,5.0,10.0,7.5,2,0,0,2,1.0,0.0,0.0,9.5,8.26923076923077,Positive
67812ec1514dba6089ed9422,7.72,8.56,8.14,21,4,0,25,0.84,0.16,0.0,9.5,8.26923076923077,Positive
67812ec1514dba6089ed938e,5.0,10.0,7.5,1,0,0,1,1.0,0.0,0.0,9.5,8.26923076923077,Positive
67812ec1514dba6089ed946d,5.0,10.0,7.5,1,0,0,1,1.0,0.0,0.0,9.5,8.26923076923077,Positive
67812ec1514dba6089ed92e3,7.133333333333333,8.5,7.816666666666666,2,0,1,3,0.6666666666666666,0.0,0.3333333333333333,9.483333333333334,8.25769230769231,Positive
67812ec1514dba6089ed9480,7.872727272727272,7.954545454545454,7.913636363636363,6,0,5,11,0.5454545454545454,0.0,0.45454545454545453,9.459090909090909,8.24090909090909,Positive
67812ec1514dba6089ed932b,7.05,8.5,7.7749999999999995,8,0,4,12,0.6666666666666666,0.0,0.3333333333333333,9.441666666666666,8.228846153846153,Positive
67812ec1514dba6089ed9312,6.923809523809524,8.714285714285714,7.819047619047619,16,1,4,21,0.7619047619047619,0.047619047619047616,0.19047619047619047,9.438095238095237,8.226373626373626,Positive
67812ec1514dba6089ed92fb,8.1,7.75,7.925,1,0,1,2,0.5,0.0,0.5,9.425,8.217307692307692,Positive
67812ec1514dba6089ed937e,7.513333333333334,8.5,8.006666666666666,24,4,2,30,0.8,0.13333333333333333,0.06666666666666667,9.406666666666665,8.204615384615384,Positive
67812ec1514dba6089ed9354,7.325,8.59375,7.959375,13,2,1,16,0.8125,0.125,0.0625,9.396875,8.197836538461537,Positive
67812ec1514dba6089ed93ba,7.2733333333333325,8.65,7.961666666666667,25,4,1,30,0.8333333333333334,0.13333333333333333,0.03333333333333333,9.395,8.196538461538461,Positive
67812ec1514dba6089ed93c0,7.446666666666667,8.5,7.973333333333333,24,4,2,30,0.8,0.13333333333333333,0.06666666666666667,9.373333333333331,8.18153846153846,Positive
67812ec1514dba6089ed9408,7.866666666666666,8.25,8.058333333333334,14,3,1,18,0.7777777777777778,0.16666666666666666,0.05555555555555555,9.33611111111111,8.15576923076923,Positive
67812ec1514dba6089ed945e,7.5,8.5,8.0,5,1,0,6,0.8333333333333334,0.16666666666666666,0.0,9.333333333333332,8.153846153846153,Positive
67812ec1514dba6089ed93bd,7.3533333333333335,8.5,7.926666666666667,24,4,2,30,0.8,0.13333333333333333,0.06666666666666667,9.326666666666666,8.149230769230769,Positive
67812ec1514dba6089ed9427,7.466666666666666,8.5,7.983333333333333,5,1,0,6,0.8333333333333334,0.16666666666666666,0.0,9.316666666666666,8.142307692307693,Positive
67812ec1514dba6089ed93a8,6.866666666666666,8.75,7.808333333333334,15,2,1,18,0.8333333333333334,0.1111111111111111,0.05555555555555555,9.308333333333334,8.136538461538462,Positive
67812ec1514dba6089ed93bc,7.028571428571429,8.714285714285714,7.871428571428572,6,1,0,7,0.8571428571428571,0.14285714285714285,0.0,9.299999999999999,8.13076923076923,Positive
67812ec1514dba6089ed9363,7.7379310344827585,8.293103448275861,8.01551724137931,23,5,1,29,0.7931034482758621,0.1724137931034483,0.034482758620689655,9.291379310344828,8.124801061007958,Positive
67812ec1514dba6089ed9324,7.333333333333333,8.35,7.841666666666667,23,4,3,30,0.7666666666666667,0.13333333333333333,0.1,9.208333333333332,8.067307692307692,Positive
67812ec1514dba6089ed9331,7.293333333333334,8.35,7.821666666666667,23,4,3,30,0.7666666666666667,0.13333333333333333,0.1,9.188333333333333,8.053461538461537,Positive
67812ec1514dba6089ed92b7,7.419047619047619,8.285714285714286,7.852380952380953,16,3,2,21,0.7619047619047619,0.14285714285714285,0.09523809523809523,9.185714285714285,8.051648351648351,Positive
67812ec1514dba6089ed943f,6.533333333333334,8.5,7.516666666666667,2,0,1,3,0.6666666666666666,0.0,0.3333333333333333,9.183333333333334,8.05,Positive
67812ec1514dba6089ed93e8,7.6,7.75,7.675,1,0,1,2,0.5,0.0,0.5,9.175,8.044230769230769,Positive
67812ec1514dba6089ed941b,7.245454545454546,8.363636363636363,7.804545454545454,17,3,2,22,0.7727272727272727,0.13636363636363635,0.09090909090909091,9.168181818181818,8.03951048951049,Positive
67812ec1514dba6089ed92c2,8.088888888888889,8.0,8.044444444444444,7,2,0,9,0.7777777777777778,0.2222222222222222,0.0,9.155555555555555,8.03076923076923,Positive
67812ec1514dba6089ed940d,7.3,8.2,7.75,7,1,2,10,0.7,0.1,0.2,9.15,8.026923076923078,Positive
67812ec1514dba6089ed934d,6.640000000000001,8.65,7.6450000000000005,8,1,1,10,0.8,0.1,0.1,9.145000000000001,8.02346153846154,Positive
67812ec1514dba6089ed93f5,6.63,8.65,7.640000000000001,16,2,2,20,0.8,0.1,0.1,9.14,8.02,Positive
67812ec1514dba6089ed9444,7.3999999999999995,8.25,7.824999999999999,14,3,1,18,0.7777777777777778,0.16666666666666666,0.05555555555555555,9.102777777777776,7.994230769230768,Positive
67812ec1514dba6089ed93af,7.033333333333334,8.5,7.766666666666667,5,1,0,6,0.8333333333333334,0.16666666666666666,0.0,9.1,7.9923076923076914,Positive
67812ec1514dba6089ed9475,7.680000000000001,8.05,7.864999999999999,23,6,1,30,0.7666666666666667,0.2,0.03333333333333333,9.031666666666666,7.944999999999999,Positive
67812ec1514dba6089ed9412,7.152941176470588,8.147058823529411,7.65,12,2,3,17,0.7058823529411765,0.11764705882352941,0.17647058823529413,9.00294117647059,7.925113122171946,Positive
67812ec1514dba6089ed930b,7.4,8.2,7.8,4,1,0,5,0.8,0.2,0.0,9.0,7.923076923076923,Positive
67812ec1514dba6089ed9445,7.4,8.2,7.8,8,2,0,10,0.8,0.2,0.0,9.0,7.923076923076923,Positive
67812ec1514dba6089ed9368,6.321739130434783,8.630434782608695,7.476086956521739,18,2,3,23,0.782608695652174,0.08695652173913043,0.13043478260869565,8.99782608695652,7.921571906354514,Positive
67812ec1514dba6089ed92bd,7.2,7.75,7.475,1,0,1,2,0.5,0.0,0.5,8.975,7.90576923076923,Positive
67812ec1514dba6089ed9398,7.305263157894737,8.105263157894736,7.705263157894737,14,3,2,19,0.7368421052631579,0.15789473684210525,0.10526315789473684,8.968421052631578,7.901214574898786,Positive
67812ec1514dba6089ed9362,7.0,8.26923076923077,7.634615384615385,10,2,1,13,0.7692307692307693,0.15384615384615385,0.07692307692307693,8.942307692307692,7.883136094674556,Positive
67812ec1514dba6089ed92dc,7.14,8.2,7.67,23,5,2,30,0.7666666666666667,0.16666666666666666,0.06666666666666667,8.936666666666666,7.879230769230769,Positive
67812ec1514dba6089ed948f,7.180000000000001,8.2,7.6899999999999995,24,6,0,30,0.8,0.2,0.0,8.889999999999999,7.846923076923076,Positive
67812ec1514dba6089ed9348,8.0,7.75,7.875,3,1,0,4,0.75,0.25,0.0,8.875,7.836538461538462,Positive
67812ec1514dba6089ed9330,6.7733333333333325,8.35,7.5616666666666665,24,5,1,30,0.8,0.16666666666666666,0.03333333333333333,8.861666666666666,7.827307692307692,Positive
67812ec1514dba6089ed933c,7.76,7.75,7.755,7,2,1,10,0.7,0.2,0.1,8.854999999999999,7.822692307692307,Positive
67812ec1514dba6089ed943a,7.466666666666667,7.9,7.683333333333334,22,6,2,30,0.7333333333333333,0.2,0.06666666666666667,8.816666666666666,7.796153846153846,Positive
67812ec1514dba6089ed931e,10.0,5.5,7.75,0,0,1,1,0.0,0.0,1.0,8.75,7.75,Positive
67812ec1514dba6089ed92b5,10.0,5.5,7.75,0,0,1,1,0.0,0.0,1.0,8.75,7.75,Positive
67812ec1514dba6089ed937d,10.0,5.5,7.75,0,0,1,1,0.0,0.0,1.0,8.75,7.75,Positive
67812ec1514dba6089ed92c9,7.716666666666666,7.75,7.733333333333333,9,3,0,12,0.75,0.25,0.0,8.733333333333334,7.738461538461539,Positive
67812ec1514dba6089ed940c,9.8,5.5,7.65,0,0,1,1,0.0,0.0,1.0,8.65,7.680769230769231,Positive
67812ec1514dba6089ed92ca,7.959999999999999,7.3,7.63,3,1,1,5,0.6,0.2,0.2,8.629999999999999,7.666923076923076,Positive
67812ec1514dba6089ed92c8,7.159999999999999,7.3,7.2299999999999995,2,0,3,5,0.4,0.0,0.6,8.629999999999999,7.666923076923076,Positive
67812ec1514dba6089ed9329,6.985714285714286,7.910714285714286,7.448214285714286,20,5,3,28,0.7142857142857143,0.17857142857142858,0.10714285714285714,8.626785714285715,7.664697802197803,Positive
67812ec1514dba6089ed935a,7.26,7.75,7.505,7,2,1,10,0.7,0.2,0.1,8.604999999999999,7.649615384615384,Positive
67812ec1514dba6089ed932c,8.244444444444445,6.5,7.372222222222222,2,0,7,9,0.2222222222222222,0.0,0.7777777777777778,8.594444444444445,7.642307692307693,Positive
67812ec1514dba6089ed9359,6.8133333333333335,7.9,7.3566666666666665,21,5,4,30,0.7,0.16666666666666666,0.13333333333333333,8.556666666666665,7.616153846153845,Positive
67812ec1514dba6089ed9430,6.806666666666667,7.9,7.3533333333333335,21,5,4,30,0.7,0.16666666666666666,0.13333333333333333,8.553333333333333,7.613846153846153,Positive
67812ec1514dba6089ed92d7,7.093333333333334,7.75,7.421666666666667,21,6,3,30,0.7,0.2,0.1,8.521666666666667,7.591923076923076,Positive
67812ec1514dba6089ed92f8,6.371428571428572,8.071428571428571,7.221428571428572,5,1,1,7,0.7142857142857143,0.14285714285714285,0.14285714285714285,8.507142857142856,7.581868131868131,Positive
67812ec1514dba6089ed9403,3.0,10.0,6.5,1,0,0,1,1.0,0.0,0.0,8.5,7.576923076923077,Positive
67812ec1514dba6089ed93c8,7.3538461538461535,7.576923076923077,7.4653846153846155,9,3,1,13,0.6923076923076923,0.23076923076923078,0.07692307692307693,8.465384615384615,7.552958579881656,Positive
67812ec1514dba6089ed92be,7.546666666666667,7.45,7.498333333333333,20,7,3,30,0.6666666666666666,0.23333333333333334,0.1,8.465,7.552692307692308,Positive
67812ec1514dba6089ed93a4,6.640000000000001,7.975,7.3075,15,4,1,20,0.75,0.2,0.05,8.457500000000001,7.5475,Positive
67812ec1514dba6089ed9477,6.947368421052632,7.631578947368421,7.2894736842105265,12,3,4,19,0.631578947368421,0.15789473684210525,0.21052631578947367,8.447368421052632,7.540485829959514,Positive
67812ec1514dba6089ed948b,6.6,8.0,7.300000000000001,14,4,0,18,0.7777777777777778,0.2222222222222222,0.0,8.411111111111111,7.515384615384615,Positive
67812ec1514dba6089ed93c2,7.086666666666667,7.6,7.343333333333334,20,6,4,30,0.6666666666666666,0.2,0.13333333333333333,8.41,7.514615384615384,Positive
67812ec1514dba6089ed93b3,7.02,7.6,7.3100000000000005,20,6,4,30,0.6666666666666666,0.2,0.13333333333333333,8.376666666666667,7.491538461538462,Positive
67812ec1514dba6089ed93ce,7.089655172413793,7.517241379310345,7.30344827586207,19,6,4,29,0.6551724137931034,0.20689655172413793,0.13793103448275862,8.337931034482759,7.464721485411141,Positive
67812ec1514dba6089ed92ea,7.214285714285714,7.428571428571429,7.321428571428571,9,3,2,14,0.6428571428571429,0.21428571428571427,0.14285714285714285,8.321428571428571,7.453296703296703,Positive
67812ec1514dba6089ed9433,6.640000000000001,7.75,7.195,7,2,1,10,0.7,0.2,0.1,8.295,7.4350000000000005,Positive
67812ec1514dba6089ed93f6,6.9,7.6,7.25,21,7,2,30,0.7,0.23333333333333334,0.06666666666666667,8.25,7.403846153846154,Positive
67812ec1514dba6089ed943e,6.84,7.6,7.22,21,7,2,30,0.7,0.23333333333333334,0.06666666666666667,8.219999999999999,7.383076923076922,Positive
67812ec1514dba6089ed92dd,6.606896551724137,7.672413793103448,7.139655172413794,20,6,3,29,0.6896551724137931,0.20689655172413793,0.10344827586206896,8.208620689655174,7.375198938992043,Positive
67812ec1514dba6089ed93e5,6.793333333333334,7.6,7.196666666666667,21,7,2,30,0.7,0.23333333333333334,0.06666666666666667,8.196666666666667,7.366923076923078,Positive
67812ec1514dba6089ed93dc,6.654545454545455,7.545454545454546,7.1,7,2,2,11,0.6363636363636364,0.18181818181818182,0.18181818181818182,8.190909090909091,7.362937062937063,Positive
67812ec1514dba6089ed93a9,7.328571428571429,7.107142857142857,7.2178571428571425,8,3,3,14,0.5714285714285714,0.21428571428571427,0.21428571428571427,8.14642857142857,7.332142857142856,Positive
67812ec1514dba6089ed93ea,6.6625,7.46875,7.065625000000001,10,3,3,16,0.625,0.1875,0.1875,8.128125,7.319471153846154,Positive
67812ec1514dba6089ed93a3,6.118181818181818,7.954545454545454,7.036363636363637,17,5,0,22,0.7727272727272727,0.22727272727272727,0.0,8.127272727272727,7.3188811188811185,Positive
67812ec1514dba6089ed9399,6.693333333333333,7.45,7.071666666666667,19,6,5,30,0.6333333333333333,0.2,0.16666666666666666,8.105,7.303461538461539,Positive
67812ec1514dba6089ed9473,6.457142857142857,7.428571428571429,6.942857142857143,4,1,2,7,0.5714285714285714,0.14285714285714285,0.2857142857142857,8.085714285714285,7.29010989010989,Positive
67812ec1514dba6089ed941e,7.8,7.0,7.3999999999999995,2,1,0,3,0.6666666666666666,0.3333333333333333,0.0,8.066666666666666,7.276923076923077,Positive
67812ec1514dba6089ed92cb,6.35,7.75,7.050000000000001,3,1,0,4,0.75,0.25,0.0,8.05,7.265384615384615,Positive
67812ec1514dba6089ed93da,7.4125,7.1875,7.3,11,5,0,16,0.6875,0.3125,0.0,8.05,7.265384615384615,Positive
67812ec1514dba6089ed93ee,6.14,7.75,6.945,7,2,1,10,0.7,0.2,0.1,8.045,7.261923076923077,Positive
67812ec1514dba6089ed947f,6.325,7.75,7.0375,6,2,0,8,0.75,0.25,0.0,8.0375,7.256730769230769,Positive
67812ec1514dba6089ed92c6,6.680000000000001,7.45,7.0649999999999995,20,7,3,30,0.6666666666666666,0.23333333333333334,0.1,8.031666666666666,7.252692307692308,Positive
67812ec1514dba6089ed93ad,6.199999999999999,7.75,6.975,3,1,0,4,0.75,0.25,0.0,7.975,7.213461538461538,Positive
67812ec1514dba6089ed93de,6.426666666666667,7.45,6.9383333333333335,20,7,3,30,0.6666666666666666,0.23333333333333334,0.1,7.904999999999999,7.165,Positive
67812ec1514dba6089ed9340,6.2266666666666675,7.6,6.913333333333333,22,8,0,30,0.7333333333333333,0.26666666666666666,0.0,7.846666666666666,7.1246153846153835,Positive
67812ec1514dba6089ed93b2,6.236363636363635,7.340909090909091,6.788636363636363,13,4,5,22,0.5909090909090909,0.18181818181818182,0.22727272727272727,7.834090909090909,7.11590909090909,Positive
67812ec1514dba6089ed9482,6.906666666666666,7.15,7.028333333333333,20,9,1,30,0.6666666666666666,0.3,0.03333333333333333,7.795,7.088846153846154,Positive
67812ec1514dba6089ed9309,5.8,7.75,6.775,6,2,0,8,0.75,0.25,0.0,7.775,7.075000000000001,Positive
67812ec1514dba6089ed93fa,6.486666666666666,7.3,6.8933333333333335,20,8,2,30,0.6666666666666666,0.26666666666666666,0.06666666666666667,7.76,7.064615384615385,Positive
67812ec1514dba6089ed92fa,6.371428571428572,7.428571428571429,6.8999999999999995,5,2,0,7,0.7142857142857143,0.2857142857142857,0.0,7.757142857142856,7.0626373626373615,Positive
67812ec1514dba6089ed93bf,7.133333333333333,7.0,7.066666666666666,2,1,0,3,0.6666666666666666,0.3333333333333333,0.0,7.733333333333333,7.046153846153847,Positive
67812ec1514dba6089ed9353,6.846666666666667,7.0,6.923333333333333,18,8,4,30,0.6,0.26666666666666666,0.13333333333333333,7.723333333333333,7.039230769230769,Positive
67812ec1514dba6089ed92b2,7.173333333333333,6.85,7.011666666666667,18,9,3,30,0.6,0.3,0.1,7.711666666666666,7.031153846153846,Positive
67812ec1514dba6089ed92b1,6.5,7.3,6.9,7,3,0,10,0.7,0.3,0.0,7.700000000000001,7.023076923076924,Positive
67812ec1514dba6089ed943c,7.066666666666666,7.0,7.033333333333334,4,2,0,6,0.6666666666666666,0.3333333333333333,0.0,7.7,7.023076923076923,Positive
67812ec1514dba6089ed9365,6.377777777777777,7.166666666666667,6.772222222222222,16,6,5,27,0.5925925925925926,0.2222222222222222,0.18518518518518517,7.698148148148148,7.021794871794872,Positive
67812ec1514dba6089ed9314,7.246666666666667,6.85,7.048333333333333,19,10,1,30,0.6333333333333333,0.3333333333333333,0.03333333333333333,7.681666666666666,7.0103846153846145,Positive
67812ec1514dba6089ed93c7,6.8933333333333335,7.0,6.946666666666667,19,9,2,30,0.6333333333333333,0.3,0.06666666666666667,7.6800000000000015,7.00923076923077,Positive
67812ec1514dba6089ed9425,6.1866666666666665,7.3,6.743333333333334,19,7,4,30,0.6333333333333333,0.23333333333333334,0.13333333333333333,7.676666666666668,7.006923076923077,Positive
67812ec1514dba6089ed933f,6.739999999999999,7.0,6.87,18,8,4,30,0.6,0.26666666666666666,0.13333333333333333,7.67,7.002307692307692,Positive
67812ec1514dba6089ed9497,7.0,7.0,7.0,2,1,0,3,0.6666666666666666,0.3333333333333333,0.0,7.666666666666667,7.000000000000001,Positive
67812ec1514dba6089ed9391,7.046666666666667,6.7,6.873333333333333,16,8,6,30,0.5333333333333333,0.26666666666666666,0.2,7.606666666666666,6.958461538461538,Neutral
67812ec1514dba6089ed936f,6.866666666666667,7.0,6.933333333333334,2,1,0,3,0.6666666666666666,0.3333333333333333,0.0,7.6000000000000005,6.953846153846154,Neutral
67812ec1514dba6089ed932e,7.050000000000001,6.625,6.8375,2,1,1,4,0.5,0.25,0.25,7.5875,6.9451923076923086,Neutral
67812ec1514dba6089ed9476,6.833333333333333,7.0,6.916666666666667,4,2,0,6,0.6666666666666666,0.3333333333333333,0.0,7.583333333333333,6.942307692307692,Neutral
67812ec1514dba6089ed93cd,6.8,7.0,6.8999999999999995,4,2,0,6,0.6666666666666666,0.3333333333333333,0.0,7.5666666666666655,6.93076923076923,Neutral
67812ec1514dba6089ed93cb,6.8,7.0,6.8999999999999995,2,1,0,3,0.6666666666666666,0.3333333333333333,0.0,7.5666666666666655,6.93076923076923,Neutral
67812ec1514dba6089ed92fe,6.733333333333333,7.0,6.866666666666667,2,1,0,3,0.6666666666666666,0.3333333333333333,0.0,7.533333333333334,6.907692307692309,Neutral
67812ec1514dba6089ed9366,6.6,7.0,6.8,19,9,2,30,0.6333333333333333,0.3,0.06666666666666667,7.533333333333333,6.907692307692307,Neutral
67812ec1514dba6089ed9466,6.7,7.0,6.8500000000000005,8,4,0,12,0.6666666666666666,0.3333333333333333,0.0,7.516666666666667,6.896153846153846,Neutral
67812ec1514dba6089ed93b7,6.6000000000000005,7.0,6.8,2,1,0,3,0.6666666666666666,0.3333333333333333,0.0,7.466666666666666,6.86153846153846,Neutral
67812ec1514dba6089ed942c,6.326666666666667,7.0,6.663333333333333,18,8,4,30,0.6,0.26666666666666666,0.13333333333333333,7.463333333333334,6.859230769230771,Neutral
67812ec1514dba6089ed93c6,6.533333333333334,7.0,6.766666666666666,2,1,0,3,0.6666666666666666,0.3333333333333333,0.0,7.433333333333333,6.838461538461539,Neutral
67812ec1514dba6089ed93b5,6.533333333333334,7.0,6.766666666666667,2,1,0,3,0.6666666666666666,0.3333333333333333,0.0,7.433333333333333,6.838461538461539,Neutral
67812ec1514dba6089ed9435,6.7,6.85,6.775,19,10,1,30,0.6333333333333333,0.3333333333333333,0.03333333333333333,7.408333333333334,6.821153846153847,Neutral
67812ec1514dba6089ed93ab,9.3,5.5,7.4,1,1,0,2,0.5,0.5,0.0,7.4,6.815384615384616,Neutral
67812ec1514dba6089ed93ef,6.735714285714286,6.625,6.680357142857143,15,8,5,28,0.5357142857142857,0.2857142857142857,0.17857142857142858,7.358928571428572,6.78695054945055,Neutral
67812ec1514dba6089ed92b0,6.771428571428571,6.785714285714286,6.778571428571429,9,5,0,14,0.6428571428571429,0.35714285714285715,0.0,7.3500000000000005,6.7807692307692315,Neutral
67812ec1514dba6089ed93e3,6.306666666666667,6.7,6.503333333333333,15,7,8,30,0.5,0.23333333333333334,0.26666666666666666,7.303333333333333,6.748461538461537,Neutral
67812ec1514dba6089ed942d,7.0,5.5,6.25,0,0,1,1,0.0,0.0,1.0,7.25,6.711538461538462,Neutral
67812ec1514dba6089ed92b8,6.246666666666667,6.85,6.548333333333333,18,9,3,30,0.6,0.3,0.1,7.248333333333333,6.710384615384616,Neutral
67812ec1514dba6089ed942a,6.293333333333334,6.7,6.496666666666667,16,8,6,30,0.5333333333333333,0.26666666666666666,0.2,7.23,6.697692307692308,Neutral
67812ec1514dba6089ed948a,6.033333333333334,7.0,6.516666666666667,4,2,0,6,0.6666666666666666,0.3333333333333333,0.0,7.183333333333333,6.665384615384616,Neutral
67812ec1514dba6089ed93ae,5.8533333333333335,7.0,6.426666666666667,19,9,2,30,0.6333333333333333,0.3,0.06666666666666667,7.16,6.649230769230769,Neutral
67812ec1514dba6089ed93c5,6.266666666666667,6.7,6.483333333333333,17,9,4,30,0.5666666666666667,0.3,0.13333333333333333,7.150000000000001,6.6423076923076945,Neutral
67812ec1514dba6089ed933a,6.7,6.4,6.55,5,3,2,10,0.5,0.3,0.2,7.15,6.642307692307693,Neutral
67812ec1514dba6089ed9468,7.033333333333334,6.25,6.641666666666667,3,2,1,6,0.5,0.3333333333333333,0.16666666666666666,7.141666666666667,6.636538461538461,Neutral
67812ec1514dba6089ed9360,6.053333333333333,6.7,6.376666666666667,16,8,6,30,0.5333333333333333,0.26666666666666666,0.2,7.11,6.614615384615385,Neutral
67812ec1514dba6089ed93ed,6.14,6.7,6.42,17,9,4,30,0.5666666666666667,0.3,0.13333333333333333,7.086666666666667,6.598461538461539,Neutral
67812ec1514dba6089ed9409,6.126666666666667,6.7,6.413333333333333,17,9,4,30,0.5666666666666667,0.3,0.13333333333333333,7.080000000000001,6.593846153846155,Neutral
67812ec1514dba6089ed939d,6.246666666666667,6.7,6.473333333333333,18,10,2,30,0.6,0.3333333333333333,0.06666666666666667,7.073333333333332,6.589230769230769,Neutral
67812ec1514dba6089ed9448,6.846153846153846,6.1923076923076925,6.519230769230769,6,4,3,13,0.46153846153846156,0.3076923076923077,0.23076923076923078,7.057692307692308,6.578402366863906,Neutral
67812ec1514dba6089ed92e6,5.733333333333333,7.0,6.366666666666667,2,1,0,3,0.6666666666666666,0.3333333333333333,0.0,7.033333333333333,6.561538461538461,Neutral
67812ec1514dba6089ed93f8,5.7266666666666675,6.7,6.213333333333334,15,7,8,30,0.5,0.23333333333333334,0.26666666666666666,7.013333333333334,6.547692307692308,Neutral
67812ec1514dba6089ed9385,6.3,6.625,6.4625,5,3,0,8,0.625,0.375,0.0,6.9625,6.512500000000001,Neutral
67812ec1514dba6089ed92b9,5.9,6.625,6.2625,11,6,3,20,0.55,0.3,0.15,6.912500000000001,6.477884615384616,Neutral
67812ec1514dba6089ed92f6,5.618181818181818,6.7272727272727275,6.172727272727273,6,3,2,11,0.5454545454545454,0.2727272727272727,0.18181818181818182,6.9,6.46923076923077,Neutral
67812ec1514dba6089ed9381,6.2,5.5,5.85,0,0,1,1,0.0,0.0,1.0,6.85,6.434615384615384,Neutral
67812ec1514dba6089ed9417,6.306666666666667,6.25,6.278333333333333,14,9,7,30,0.4666666666666667,0.3,0.23333333333333334,6.845000000000001,6.431153846153847,Neutral
67812ec1514dba6089ed932f,5.333333333333333,7.0,6.166666666666667,2,1,0,3,0.6666666666666666,0.3333333333333333,0.0,6.833333333333333,6.423076923076923,Neutral
67812ec1514dba6089ed942f,5.633333333333334,6.7,6.166666666666667,18,10,2,30,0.6,0.3333333333333333,0.06666666666666667,6.766666666666667,6.376923076923077,Neutral
67812ec1514dba6089ed9490,6.0,5.5,5.75,0,0,1,1,0.0,0.0,1.0,6.75,6.365384615384615,Neutral
67812ec1514dba6089ed9367,5.882352941176471,6.5588235294117645,6.220588235294118,10,6,1,17,0.5882352941176471,0.35294117647058826,0.058823529411764705,6.75,6.365384615384615,Neutral
67812ec1514dba6089ed939e,5.666666666666667,6.55,6.108333333333333,16,9,5,30,0.5333333333333333,0.3,0.16666666666666666,6.741666666666667,6.359615384615386,Neutral
67812ec1514dba6089ed938b,5.5920000000000005,6.76,6.176,16,9,0,25,0.64,0.36,0.0,6.736000000000001,6.355692307692308,Neutral
67812ec1514dba6089ed9357,7.56,5.5,6.530000000000001,2,2,1,5,0.4,0.4,0.2,6.730000000000001,6.351538461538462,Neutral
67812ec1514dba6089ed93c1,5.673333333333333,6.55,6.111666666666666,17,10,3,30,0.5666666666666667,0.3333333333333333,0.1,6.678333333333332,6.31576923076923,Neutral
67812ec1514dba6089ed9370,5.66,6.4,6.029999999999999,5,3,2,10,0.5,0.3,0.2,6.63,6.282307692307692,Neutral
67812ec1514dba6089ed92d0,6.673333333333333,5.95,6.3116666666666665,15,12,3,30,0.5,0.4,0.1,6.611666666666666,6.269615384615384,Neutral
67812ec1514dba6089ed935d,6.0200000000000005,6.4,6.21,6,4,0,10,0.6,0.4,0.0,6.61,6.268461538461539,Neutral
67812ec1514dba6089ed9327,5.415384615384616,6.538461538461538,5.976923076923077,7,4,2,13,0.5384615384615384,0.3076923076923077,0.15384615384615385,6.592307692307692,6.256213017751478,Neutral
67812ec1514dba6089ed9426,5.8999999999999995,6.25,6.075,3,2,1,6,0.5,0.3333333333333333,0.16666666666666666,6.575,6.244230769230769,Neutral
67812ec1514dba6089ed944c,6.153333333333333,5.95,6.051666666666667,13,10,7,30,0.43333333333333335,0.3333333333333333,0.23333333333333334,6.484999999999999,6.181923076923076,Neutral
67812ec1514dba6089ed92c0,6.1866666666666665,6.1,6.1433333333333335,16,12,2,30,0.5333333333333333,0.4,0.06666666666666667,6.476666666666667,6.176153846153846,Neutral
67812ec1514dba6089ed9388,5.66,6.25,5.955,15,10,5,30,0.5,0.3333333333333333,0.16666666666666666,6.455,6.161153846153846,Neutral
67812ec1514dba6089ed9443,6.12,6.1,6.11,16,12,2,30,0.5333333333333333,0.4,0.06666666666666667,6.443333333333333,6.153076923076923,Neutral
67812ec1514dba6089ed93fe,6.630769230769231,5.846153846153846,6.238461538461538,7,6,0,13,0.5384615384615384,0.46153846153846156,0.0,6.392307692307691,6.11775147928994,Neutral
67812ec1514dba6089ed935f,5.613333333333333,6.25,5.931666666666667,16,11,3,30,0.5333333333333333,0.36666666666666664,0.1,6.364999999999999,6.098846153846154,Neutral
67812ec1514dba6089ed9439,5.6899999999999995,6.175,5.9325,11,8,1,20,0.55,0.4,0.05,6.282500000000001,6.041730769230769,Neutral
